id,date,flow_cfs,dis_min,dis_max,dateTime,day,month,year
1,1/1/2018,2.6325,2.58,2.68,1/1/2018 0:00,1,1,2018
2,1/2/2018,2.506458333,2.45,2.58,1/1/2018 14:00,1,1,2018
3,1/3/2018,2.3240625,2.24,2.45,1/2/2018 14:00,2,1,2018
4,1/4/2018,2.231458333,2.22,2.24,1/3/2018 14:00,3,1,2018
5,1/5/2018,2.139166667,2.06,2.22,1/4/2018 14:00,4,1,2018
6,1/6/2018,2.009895833,1.98,2.06,1/5/2018 14:00,5,1,2018
7,1/7/2018,2.015520833,2.01,2.02,1/6/2018 14:00,6,1,2018
8,1/8/2018,2.02,2.02,2.02,1/7/2018 14:00,7,1,2018
9,1/9/2018,2.02,2.02,2.02,1/8/2018 14:00,8,1,2018
10,1/10/2018,2.02,2.02,2.02,1/9/2018 14:00,9,1,2018
11,1/11/2018,2.02,2.02,2.02,1/10/2018 14:00,10,1,2018
12,1/12/2018,2.02,2.02,2.02,1/11/2018 14:00,11,1,2018
13,1/13/2018,2.02,2.02,2.02,1/12/2018 14:00,12,1,2018
14,1/14/2018,2.020104167,2.02,2.03,1/13/2018 14:00,13,1,2018
15,1/15/2018,2.039270833,2.03,2.05,1/14/2018 14:00,14,1,2018
16,1/16/2018,2.0659375,2.05,2.07,1/15/2018 14:00,15,1,2018
17,1/17/2018,2.065208333,2.06,2.07,1/16/2018 14:00,16,1,2018
18,1/18/2018,2.06,2.06,2.06,1/17/2018 14:00,17,1,2018
19,1/19/2018,2.0615625,2.06,2.07,1/18/2018 14:00,18,1,2018
20,1/20/2018,2.074895833,2.07,2.08,1/19/2018 14:00,19,1,2018
21,1/21/2018,2.08,2.08,2.08,1/20/2018 14:00,20,1,2018
22,1/22/2018,2.0734375,2.06,2.08,1/21/2018 14:00,21,1,2018
23,1/23/2018,2.035520833,2.03,2.06,1/22/2018 14:00,22,1,2018
24,1/24/2018,2.03,2.03,2.03,1/23/2018 14:00,23,1,2018
25,1/25/2018,2.03,2.03,2.03,1/24/2018 14:00,24,1,2018
26,1/26/2018,2.025416667,2.02,2.03,1/25/2018 14:00,25,1,2018
27,1/27/2018,2.0321875,1.96,2.2,1/26/2018 14:00,26,1,2018
28,1/28/2018,1.979166667,1.84,2.21,1/27/2018 14:00,27,1,2018
29,1/29/2018,1.809270833,1.79,1.84,1/28/2018 14:00,28,1,2018
30,1/30/2018,1.799166667,1.79,1.84,1/29/2018 14:00,29,1,2018
31,1/31/2018,1.8259375,1.79,1.84,1/30/2018 14:00,30,1,2018
32,2/1/2018,1.79375,1.79,1.81,1/31/2018 14:00,1,1,2018
33,2/2/2018,1.838333333,1.81,1.85,2/1/2018 14:00,1,2,2018
34,2/3/2018,1.85,1.85,1.85,2/2/2018 14:00,2,2,2018
35,2/4/2018,1.827708333,1.81,1.85,2/3/2018 14:00,3,2,2018
36,2/5/2018,1.9171875,1.79,2.31,2/4/2018 14:00,4,2,2018
37,2/6/2018,1.92,1.92,1.92,2/5/2018 14:00,5,2,2018
38,2/7/2018,1.988541667,1.92,2.49,2/6/2018 14:00,6,2,2018
39,2/8/2018,2.050833333,1.97,2.49,2/7/2018 14:00,7,2,2018
40,2/9/2018,2.014479167,1.99,2.04,2/8/2018 14:00,8,2,2018
41,2/10/2018,1.99,1.99,1.99,2/9/2018 14:00,9,2,2018
42,2/11/2018,1.99,1.99,1.99,2/10/2018 14:00,10,2,2018
43,2/12/2018,2.057604167,1.99,2.1,2/11/2018 14:00,11,2,2018
44,2/13/2018,2.0903125,2.06,2.1,2/12/2018 14:00,12,2,2018
45,2/14/2018,7.450729167,2,53.8,2/13/2018 14:00,13,2,2018
46,2/15/2018,8.835833333,5.18,37.1,2/14/2018 14:00,14,2,2018
47,2/16/2018,3.704895833,2.99,5.37,2/15/2018 14:00,15,2,2018
48,2/17/2018,2.766875,2.5,2.99,2/16/2018 14:00,16,2,2018
49,2/18/2018,46.05970297,2.44,404,2/17/2018 14:00,17,2,2018
50,2/19/2018,46.2978,4.96,495,2/18/2018 14:00,18,2,2018
51,2/20/2018,4.013229167,3.25,4.93,2/19/2018 14:00,19,2,2018
52,2/21/2018,2.932291667,2.71,3.24,2/20/2018 14:00,20,2,2018
53,2/22/2018,3.585208333,2.49,6.1,2/21/2018 14:00,21,2,2018
54,2/23/2018,3.216354167,3.06,3.87,2/22/2018 14:00,22,2,2018
55,2/24/2018,3.158645833,3.06,3.37,2/23/2018 14:00,23,2,2018
56,2/25/2018,4.440416667,3.29,19.4,2/24/2018 14:00,24,2,2018
57,2/26/2018,3.9528125,2.75,13.5,2/25/2018 14:00,25,2,2018
58,2/27/2018,2.4759375,2.32,2.74,2/26/2018 14:00,26,2,2018
59,2/28/2018,2.289895833,2.17,2.41,2/27/2018 14:00,27,2,2018
60,3/1/2018,2.260104167,2.19,2.44,2/28/2018 14:00,1,2,2018
61,3/2/2018,2.308541667,2.22,2.49,3/1/2018 14:00,1,3,2018
62,3/3/2018,2.336145833,2.24,2.49,3/2/2018 14:00,2,3,2018
63,3/4/2018,2.349375,2.24,2.41,3/3/2018 14:00,3,3,2018
64,3/5/2018,2.265,2.24,2.32,3/4/2018 14:00,4,3,2018
65,3/6/2018,2.271666667,2.24,2.32,3/5/2018 14:00,5,3,2018
66,3/7/2018,2.2825,2.16,2.32,3/6/2018 14:00,6,3,2018
67,3/8/2018,2.271979167,2.24,2.41,3/7/2018 14:00,7,3,2018
68,3/9/2018,2.255,2.16,2.32,3/8/2018 14:00,8,3,2018
69,3/10/2018,2.245833333,2.16,2.32,3/9/2018 14:00,9,3,2018
70,3/11/2018,2.309375,2.24,2.41,3/10/2018 14:00,10,3,2018
71,3/12/2018,2.313645833,2.24,2.41,3/11/2018 14:00,11,3,2018
72,3/13/2018,2.360729167,2.24,2.49,3/12/2018 14:00,12,3,2018
73,3/14/2018,6.760729167,2.32,66.6,3/13/2018 14:00,13,3,2018
74,3/15/2018,7.886770833,5.32,20.8,3/14/2018 14:00,14,3,2018
75,3/16/2018,4.841770833,4.28,5.61,3/15/2018 14:00,15,3,2018
76,3/17/2018,3.892083333,3.38,4.36,3/16/2018 14:00,16,3,2018
77,3/18/2018,5.6253125,3.49,17.7,3/17/2018 14:00,17,3,2018
78,3/19/2018,9.499479167,3.97,55.8,3/18/2018 14:00,18,3,2018
79,3/20/2018,3.683645833,3.06,4.78,3/19/2018 14:00,19,3,2018
80,3/21/2018,2.8228125,2.58,3.17,3/20/2018 14:00,20,3,2018
81,3/22/2018,2.55,2.24,2.67,3/21/2018 14:00,21,3,2018
82,3/23/2018,2.2953125,2.24,2.49,3/22/2018 14:00,22,3,2018
83,3/24/2018,62.30040404,2.24,559,3/23/2018 14:00,23,3,2018
84,3/25/2018,6.202395833,4.5,10.7,3/24/2018 14:00,24,3,2018
85,3/26/2018,3.860210526,3.27,4.63,3/25/2018 14:00,25,3,2018
86,3/27/2018,3.083578947,2.86,3.49,3/26/2018 14:00,26,3,2018
87,3/28/2018,2.743645833,2.58,2.96,3/27/2018 14:00,27,3,2018
88,3/29/2018,2.669375,2.58,2.86,3/28/2018 14:00,28,3,2018
89,3/30/2018,2.664375,2.58,3.17,3/29/2018 14:00,29,3,2018
90,3/31/2018,2.679166667,2.58,2.96,3/30/2018 14:00,30,3,2018
91,4/1/2018,2.794791667,2.67,2.86,3/31/2018 14:00,1,3,2018
92,4/2/2018,3.044583333,2.77,4.96,4/1/2018 14:00,1,4,2018
93,4/3/2018,4.909791667,3.27,40,4/2/2018 14:00,2,4,2018
94,4/4/2018,2.993958333,2.77,3.38,4/3/2018 14:00,3,4,2018
95,4/5/2018,2.804583333,2.68,2.89,4/4/2018 14:00,4,4,2018
96,4/6/2018,2.856145833,2.7,3.21,4/5/2018 14:00,5,4,2018
97,4/7/2018,3.438958333,3.01,5.07,4/6/2018 14:00,6,4,2018
98,4/8/2018,3.7615625,3.14,9.67,4/7/2018 14:00,7,4,2018
99,4/9/2018,12.21208333,3.48,97.6,4/8/2018 14:00,8,4,2018
100,4/10/2018,3.405416667,2.98,4.41,4/9/2018 14:00,9,4,2018
101,4/11/2018,2.9471875,2.72,4.12,4/10/2018 14:00,10,4,2018
102,4/12/2018,3.486458333,2.73,6.28,4/11/2018 14:00,11,4,2018
103,4/13/2018,3.141875,2.86,3.58,4/12/2018 14:00,12,4,2018
104,4/14/2018,3.808958333,2.76,10.7,4/13/2018 14:00,13,4,2018
105,4/15/2018,3.950416667,3.09,22.7,4/14/2018 14:00,14,4,2018
106,4/16/2018,4.410416667,3.31,24.1,4/15/2018 14:00,15,4,2018
107,4/17/2018,3.106354167,2.84,3.34,4/16/2018 14:00,16,4,2018
108,4/18/2018,2.667083333,2.41,2.94,4/17/2018 14:00,17,4,2018
109,4/19/2018,2.7228125,2.58,2.86,4/18/2018 14:00,18,4,2018
110,4/20/2018,2.683894737,2.58,2.77,4/19/2018 14:00,19,4,2018
111,4/21/2018,2.669479167,2.58,2.77,4/20/2018 14:00,20,4,2018
112,4/22/2018,3.179479167,2.58,10.8,4/21/2018 14:00,21,4,2018
113,4/23/2018,2.8221875,2.67,2.96,4/22/2018 14:00,22,4,2018
114,4/24/2018,2.772916667,2.67,2.86,4/23/2018 14:00,23,4,2018
115,4/25/2018,2.753645833,2.67,2.96,4/24/2018 14:00,24,4,2018
116,4/26/2018,2.6890625,2.49,2.77,4/25/2018 14:00,25,4,2018
117,4/27/2018,55.0329,2.49,404,4/26/2018 14:00,26,4,2018
118,4/28/2018,3.637157895,3.06,4.36,4/27/2018 14:00,27,4,2018
119,4/29/2018,2.925473684,2.58,3.27,4/28/2018 14:00,28,4,2018
120,4/30/2018,2.538958333,2.49,2.77,4/29/2018 14:00,29,4,2018
121,5/1/2018,2.462210526,2.39,2.58,4/30/2018 14:00,1,4,2018
122,5/2/2018,2.4496875,2.37,2.63,5/1/2018 14:00,1,5,2018
123,5/3/2018,2.424479167,2.34,2.54,5/2/2018 14:00,2,5,2018
124,5/4/2018,2.3934375,2.32,2.5,5/3/2018 14:00,3,5,2018
125,5/5/2018,3.650947368,2.32,15,5/4/2018 14:00,4,5,2018
126,5/6/2018,2.96125,2.72,4.6,5/5/2018 14:00,5,5,2018
127,5/7/2018,5.3221875,2.52,36.3,5/6/2018 14:00,6,5,2018
128,5/8/2018,3.654375,2.96,8.86,5/7/2018 14:00,7,5,2018
129,5/9/2018,3.171666667,2.74,4.68,5/8/2018 14:00,8,5,2018
130,5/10/2018,2.699166667,2.53,2.83,5/9/2018 14:00,9,5,2018
131,5/11/2018,2.545833333,2.43,2.71,5/10/2018 14:00,10,5,2018
132,5/12/2018,2.4490625,2.4,2.51,5/11/2018 14:00,11,5,2018
133,5/13/2018,2.393854167,2.29,2.48,5/12/2018 14:00,12,5,2018
134,5/14/2018,2.467916667,2.21,4.88,5/13/2018 14:00,13,5,2018
135,5/15/2018,2.485520833,2.34,3.08,5/14/2018 14:00,14,5,2018
136,5/16/2018,9.0909375,2.68,98.8,5/15/2018 14:00,15,5,2018
137,5/17/2018,2.571041667,2.46,2.85,5/16/2018 14:00,16,5,2018
138,5/18/2018,2.377604167,2.19,2.54,5/17/2018 14:00,17,5,2018
139,5/19/2018,2.28375,2.17,2.34,5/18/2018 14:00,18,5,2018
140,5/20/2018,2.174479167,2.14,2.21,5/19/2018 14:00,19,5,2018
141,5/21/2018,2.434270833,2.21,3.96,5/20/2018 14:00,20,5,2018
142,5/22/2018,2.185208333,2.1,2.24,5/21/2018 14:00,21,5,2018
143,5/23/2018,2.087083333,2.05,2.12,5/22/2018 14:00,22,5,2018
144,5/24/2018,2.048645833,2.02,2.08,5/23/2018 14:00,23,5,2018
145,5/25/2018,2.088125,2.05,2.11,5/24/2018 14:00,24,5,2018
146,5/26/2018,2.008645833,1.99,2.05,5/25/2018 14:00,25,5,2018
147,5/27/2018,2.023333333,2,2.04,5/26/2018 14:00,26,5,2018
148,5/28/2018,2.042291667,2.03,2.05,5/27/2018 14:00,27,5,2018
149,5/29/2018,2.035104167,2.02,2.06,5/28/2018 14:00,28,5,2018
150,5/30/2018,2.0675,2.04,2.08,5/29/2018 14:00,29,5,2018
151,5/31/2018,2.025,2.02,2.04,5/30/2018 14:00,30,5,2018
152,6/1/2018,2.02,2.02,2.02,5/31/2018 14:00,1,5,2018
153,6/2/2018,1.9796875,1.94,2.02,6/1/2018 14:00,1,6,2018
154,6/3/2018,1.995729167,1.93,2.07,6/2/2018 14:00,2,6,2018
155,6/4/2018,2.0653125,2.05,2.08,6/3/2018 14:00,3,6,2018
156,6/5/2018,2.05,2.05,2.05,6/4/2018 14:00,4,6,2018
157,6/6/2018,2.0209375,1.93,2.05,6/5/2018 14:00,5,6,2018
158,6/7/2018,2.73,2.05,4.93,6/6/2018 14:00,6,6,2018
159,6/8/2018,2.708854167,2.52,3.38,6/7/2018 14:00,7,6,2018
160,6/9/2018,9.325833333,2.58,217,6/8/2018 14:00,8,6,2018
161,6/10/2018,2.19375,2.06,2.52,6/9/2018 14:00,9,6,2018
162,6/11/2018,1.8925,1.83,2.05,6/10/2018 14:00,10,6,2018
163,6/12/2018,1.807894737,1.79,1.86,6/11/2018 14:00,11,6,2018
164,6/13/2018,1.889354839,1.79,1.93,6/12/2018 14:00,12,6,2018
165,6/14/2018,1.974946237,1.93,2.15,6/13/2018 14:00,13,6,2018
166,6/15/2018,1.885698925,1.81,2.07,6/14/2018 14:00,14,6,2018
167,6/16/2018,1.911473684,1.85,2.07,6/15/2018 14:15,15,6,2018
168,6/17/2018,1.9490625,1.87,2.03,6/16/2018 14:00,16,6,2018
169,6/18/2018,1.982087912,1.91,2.05,6/17/2018 14:00,17,6,2018
170,6/19/2018,2.005,1.91,2.12,6/18/2018 14:00,18,6,2018
171,6/20/2018,1.958854167,1.88,2.05,6/19/2018 14:00,19,6,2018
172,6/21/2018,1.966236559,1.84,2.06,6/20/2018 14:00,20,6,2018
173,6/22/2018,2.019375,1.91,2.13,6/21/2018 14:00,21,6,2018
174,6/23/2018,2.049782609,1.98,2.13,6/22/2018 14:00,22,6,2018
175,6/24/2018,2.007052632,1.9,2.05,6/23/2018 14:00,23,6,2018
176,6/25/2018,2.022631579,1.97,2.05,6/24/2018 14:00,24,6,2018
177,6/26/2018,2.056041667,1.97,2.2,6/25/2018 14:00,25,6,2018
178,6/27/2018,2.031979167,1.97,2.04,6/26/2018 14:00,26,6,2018
179,6/28/2018,2.050520833,1.97,2.12,6/27/2018 14:00,27,6,2018
180,6/29/2018,2.073804348,2.04,2.12,6/28/2018 14:00,28,6,2018
181,6/30/2018,2.027765957,1.96,2.11,6/29/2018 14:00,29,6,2018
182,7/1/2018,2.049684211,1.96,2.11,6/30/2018 14:00,1,6,2018
183,7/2/2018,2.038842105,1.95,2.11,7/1/2018 14:00,1,7,2018
184,7/3/2018,2.033205128,1.95,2.1,7/2/2018 14:00,2,7,2018
185,7/4/2018,2.048275862,1.95,2.1,7/3/2018 14:00,3,7,2018
186,7/5/2018,1.959130435,1.88,2.02,7/4/2018 14:00,4,7,2018
187,7/6/2018,1.986276596,1.94,2.02,7/5/2018 14:30,5,7,2018
188,7/7/2018,1.992210526,1.94,2.02,7/6/2018 14:00,6,7,2018
189,7/8/2018,1.984895833,1.87,2.09,7/7/2018 14:00,7,7,2018
190,7/9/2018,2.0315625,1.87,2.41,7/8/2018 14:00,8,7,2018
191,7/10/2018,2.018125,1.93,2.08,7/9/2018 14:00,9,7,2018
192,7/11/2018,1.982947368,1.93,2.08,7/10/2018 14:00,10,7,2018
193,7/12/2018,1.931157895,1.86,2.01,7/11/2018 14:00,11,7,2018
194,7/13/2018,1.937604167,1.86,2.01,7/12/2018 14:00,12,7,2018
195,7/14/2018,2.013085106,1.93,2.16,7/13/2018 14:00,13,7,2018
196,7/15/2018,2.017659574,1.86,2.08,7/14/2018 14:00,14,7,2018
197,7/16/2018,2.077291667,2.01,2.16,7/15/2018 14:00,15,7,2018
198,7/17/2018,2.111666667,2.08,2.16,7/16/2018 14:00,16,7,2018
199,7/18/2018,2.145833333,2.08,2.16,7/17/2018 14:00,17,7,2018
200,7/19/2018,2.154947368,2.08,2.16,7/18/2018 14:00,18,7,2018
201,7/20/2018,2.146770833,2.01,2.32,7/19/2018 14:00,19,7,2018
202,7/21/2018,2.164210526,2.08,2.24,7/20/2018 14:00,20,7,2018
203,7/22/2018,2.17,2.08,2.32,7/21/2018 14:00,21,7,2018
204,7/23/2018,2.500208333,2.08,4.25,7/22/2018 14:00,22,7,2018
205,7/24/2018,2.489479167,2.41,2.58,7/23/2018 14:00,23,7,2018
206,7/25/2018,2.415208333,2.24,2.49,7/24/2018 14:00,24,7,2018
207,7/26/2018,2.302708333,2.24,2.41,7/25/2018 14:00,25,7,2018
208,7/27/2018,2.3740625,2.32,2.49,7/26/2018 14:00,26,7,2018
209,7/28/2018,2.338645833,2.32,2.49,7/27/2018 14:00,27,7,2018
210,7/29/2018,2.314166667,2.24,2.32,7/28/2018 14:00,28,7,2018
211,7/30/2018,2.328020833,2.24,2.41,7/29/2018 14:00,29,7,2018
212,7/31/2018,2.325625,2.32,2.41,7/30/2018 14:00,30,7,2018
213,8/1/2018,2.313333333,2.24,2.32,7/31/2018 14:00,1,7,2018
214,8/2/2018,2.315104167,2.24,2.41,8/1/2018 14:00,1,8,2018
215,8/3/2018,2.323125,2.24,2.41,8/2/2018 14:00,2,8,2018
216,8/4/2018,2.370520833,2.32,2.49,8/3/2018 14:00,3,8,2018
217,8/5/2018,2.389375,2.32,2.41,8/4/2018 14:00,4,8,2018
218,8/6/2018,2.346458333,2.24,2.41,8/5/2018 14:00,5,8,2018
219,8/7/2018,2.322021277,2.24,2.41,8/6/2018 14:00,6,8,2018
220,8/8/2018,2.2925,2.24,2.32,8/7/2018 14:00,7,8,2018
221,8/9/2018,4.4525,2.32,20.8,8/8/2018 14:00,8,8,2018
222,8/10/2018,27.35760417,6.04,122,8/9/2018 14:00,9,8,2018
223,8/11/2018,3.994166667,2.77,6.04,8/10/2018 14:00,10,8,2018
224,8/12/2018,2.431182796,2.22,2.86,8/11/2018 14:00,11,8,2018
225,8/13/2018,2.210851064,2.11,2.23,8/12/2018 14:00,12,8,2018
226,8/14/2018,2.235416667,2.23,2.36,8/13/2018 14:00,13,8,2018
227,8/15/2018,2.254375,2.23,2.36,8/14/2018 14:00,14,8,2018
228,8/16/2018,2.358854167,2.23,2.5,8/15/2018 14:00,15,8,2018
229,8/17/2018,2.489791667,2.36,2.64,8/16/2018 14:00,16,8,2018
230,8/18/2018,2.489895833,2.23,2.64,8/17/2018 14:00,17,8,2018
231,8/19/2018,10.56416667,2.5,103,8/18/2018 14:00,18,8,2018
232,8/20/2018,3.0575,2.81,3.78,8/19/2018 14:00,19,8,2018
233,8/21/2018,2.736666667,2.6,2.99,8/20/2018 14:00,20,8,2018
234,8/22/2018,2.5815625,2.49,2.69,8/21/2018 14:00,21,8,2018
235,8/23/2018,2.65125,2.54,2.71,8/22/2018 14:00,22,8,2018
236,8/24/2018,2.620729167,2.55,2.69,8/23/2018 14:00,23,8,2018
237,8/25/2018,2.875833333,2.51,6.02,8/24/2018 14:00,24,8,2018
238,8/26/2018,3.792795699,2.52,35.8,8/25/2018 14:00,25,8,2018
239,8/27/2018,3.495416667,2.43,34.3,8/26/2018 14:00,26,8,2018
240,8/28/2018,83.3329,2.24,480,8/27/2018 14:00,27,8,2018
241,8/29/2018,5.843541667,4.36,9.74,8/28/2018 14:00,28,8,2018
242,8/30/2018,3.5984375,3.06,4.36,8/29/2018 14:00,29,8,2018
243,8/31/2018,2.983978495,2.87,3.17,8/30/2018 14:00,30,8,2018
244,9/1/2018,2.755,2.58,2.92,8/31/2018 14:00,1,8,2018
245,9/2/2018,3.177659574,2.47,14.8,9/1/2018 14:00,1,9,2018
246,9/3/2018,2.812337662,2.67,2.86,9/2/2018 18:45,2,9,2018
247,9/4/2018,7.263510638,2.54,129,9/3/2018 14:00,3,9,2018
248,9/5/2018,2.435208333,2.29,2.85,9/4/2018 14:00,4,9,2018
249,9/6/2018,2.221473684,2.08,2.4,9/5/2018 14:00,5,9,2018
250,9/7/2018,2.1375,2.08,2.24,9/6/2018 14:00,6,9,2018
251,9/8/2018,2.184166667,2.08,2.24,9/7/2018 14:00,7,9,2018
252,9/9/2018,2.086145833,2.01,2.16,9/8/2018 14:00,8,9,2018
253,9/10/2018,2.016041667,2.01,2.24,9/9/2018 14:00,9,9,2018
254,9/11/2018,1.9975,1.93,2.01,9/10/2018 14:00,10,9,2018
255,9/12/2018,1.983333333,1.93,2.01,9/11/2018 14:00,11,9,2018
256,9/13/2018,46.08555556,2.01,446,9/12/2018 14:00,12,9,2018
257,9/14/2018,4.9196875,3.89,9.47,9/13/2018 14:00,13,9,2018
258,9/15/2018,3.22375,2.79,3.77,9/14/2018 14:00,14,9,2018
259,9/16/2018,2.669375,2.42,2.88,9/15/2018 14:00,15,9,2018
260,9/17/2018,2.420416667,2.33,2.59,9/16/2018 14:00,16,9,2018
261,9/18/2018,2.244421053,2.16,2.33,9/17/2018 14:00,17,9,2018
262,9/19/2018,2.2425,2.16,2.32,9/18/2018 14:00,18,9,2018
263,9/20/2018,2.175157895,2.16,2.32,9/19/2018 14:00,19,9,2018
264,9/21/2018,2.173333333,2.16,2.24,9/20/2018 14:00,20,9,2018
265,9/22/2018,2.173229167,2.16,2.24,9/21/2018 14:00,21,9,2018
266,9/23/2018,2.151875,2.14,2.16,9/22/2018 14:00,22,9,2018
267,9/24/2018,2.216458333,2.14,2.67,9/23/2018 14:00,23,9,2018
268,9/25/2018,2.1525,2.08,2.24,9/24/2018 14:00,24,9,2018
269,9/26/2018,2.1525,2.08,2.24,9/25/2018 14:00,25,9,2018
270,9/27/2018,2.575368421,2.08,5.87,9/26/2018 14:00,26,9,2018
271,9/28/2018,3.949166667,2.24,35,9/27/2018 14:00,27,9,2018
272,9/29/2018,2.399270833,2.24,2.77,9/28/2018 14:00,28,9,2018
273,9/30/2018,1.984583333,1.93,2.32,9/29/2018 14:00,29,9,2018
274,10/1/2018,2.077849462,2.01,2.16,9/30/2018 14:00,1,9,2018
275,10/2/2018,2.011979167,1.93,2.08,10/1/2018 14:00,1,10,2018
276,10/3/2018,1.969166667,1.93,2.01,10/2/2018 14:00,2,10,2018
277,10/4/2018,2.038602151,2.01,2.08,10/3/2018 14:00,3,10,2018
278,10/5/2018,2.007553191,1.93,2.08,10/4/2018 14:00,4,10,2018
279,10/6/2018,6.035416667,2.01,52.1,10/5/2018 14:00,5,10,2018
280,10/7/2018,4.2115625,2.58,27.4,10/6/2018 14:00,6,10,2018
281,10/8/2018,2.40375,2.24,2.96,10/7/2018 14:00,7,10,2018
282,10/9/2018,2.440729167,2.16,6.25,10/8/2018 14:00,8,10,2018
283,10/10/2018,2.240526316,2.16,2.58,10/9/2018 14:00,9,10,2018
284,10/11/2018,3.92625,2.16,10.7,10/10/2018 14:00,10,10,2018
285,10/12/2018,2.652916667,2.41,3.06,10/11/2018 14:00,11,10,2018
286,10/13/2018,2.255520833,2.16,2.41,10/12/2018 14:00,12,10,2018
287,10/14/2018,2.112340426,2.08,2.32,10/13/2018 14:00,13,10,2018
288,10/15/2018,2.464375,2.01,4.78,10/14/2018 14:00,14,10,2018
289,10/16/2018,2.381354167,2.24,2.49,10/15/2018 14:00,15,10,2018
290,10/17/2018,2.157473684,2.08,2.32,10/16/2018 14:00,16,10,2018
291,10/18/2018,2.133229167,2.01,2.67,10/17/2018 14:00,17,10,2018
292,10/19/2018,2.056875,2.01,2.16,10/18/2018 14:00,18,10,2018
293,10/20/2018,7.058958333,2.01,146,10/19/2018 14:00,19,10,2018
294,10/21/2018,2.34326087,2.24,2.77,10/20/2018 14:00,20,10,2018
295,10/22/2018,2.136666667,2.08,2.24,10/21/2018 14:00,21,10,2018
296,10/23/2018,2.065729167,2.01,2.16,10/22/2018 14:00,22,10,2018
297,10/24/2018,2.059375,2.01,2.32,10/23/2018 14:00,23,10,2018
298,10/25/2018,2.240947368,2.01,3.38,10/24/2018 14:00,24,10,2018
299,10/26/2018,5.849634703,2.16,92.4,10/25/2018 14:50,25,10,2018
300,10/27/2018,3.624166667,2.86,5.07,10/26/2018 14:00,26,10,2018
301,10/28/2018,3.818986014,2.67,15,10/27/2018 14:00,27,10,2018
302,10/29/2018,2.672916667,2.49,2.96,10/28/2018 14:00,28,10,2018
303,10/30/2018,31.51197917,2.32,761,10/29/2018 14:00,29,10,2018
304,10/31/2018,4.655208333,3.27,13,10/30/2018 14:00,30,10,2018
305,11/1/2018,3.156560284,2.77,9.64,10/31/2018 14:00,1,10,2018
306,11/2/2018,3.202395833,2.77,5.71,11/1/2018 14:00,1,11,2018
307,11/3/2018,3.302256944,2.67,9.64,11/2/2018 14:00,2,11,2018
308,11/4/2018,2.769964664,2.67,3.17,11/3/2018 14:00,3,11,2018
309,11/5/2018,2.711215278,2.58,2.86,11/4/2018 14:00,4,11,2018
310,11/6/2018,3.034216028,2.67,8.34,11/5/2018 14:00,5,11,2018
311,11/7/2018,2.992291667,2.58,8.34,11/6/2018 14:00,6,11,2018
312,11/8/2018,2.752826087,2.67,2.86,11/7/2018 14:00,7,11,2018
313,11/9/2018,5.095590278,2.58,111,11/8/2018 14:00,8,11,2018
314,11/10/2018,61.10583916,2.58,365,11/9/2018 14:00,9,11,2018
315,11/11/2018,4.071180556,2.96,11.1,11/10/2018 14:00,10,11,2018
316,11/12/2018,2.932177122,2.61,3.27,11/11/2018 14:00,11,11,2018
317,11/13/2018,2.628958333,2.48,2.74,11/12/2018 14:00,12,11,2018
318,11/14/2018,2.527222222,2.36,2.87,11/13/2018 14:00,13,11,2018
319,11/15/2018,2.447118056,2.24,2.61,11/14/2018 14:00,14,11,2018
320,11/16/2018,2.460416667,2.36,2.61,11/15/2018 14:00,15,11,2018
321,11/17/2018,2.649444444,2.48,3.64,11/16/2018 14:00,16,11,2018
322,11/18/2018,4.90625,2.48,62.9,11/17/2018 14:00,17,11,2018
323,11/19/2018,2.431180556,2.32,2.62,11/18/2018 14:00,18,11,2018
324,11/20/2018,2.285590278,2.16,2.41,11/19/2018 14:00,19,11,2018
325,11/21/2018,2.476006944,2.16,5.02,11/20/2018 14:00,20,11,2018
326,11/22/2018,2.298194444,2.24,2.41,11/21/2018 14:00,21,11,2018
327,11/23/2018,2.257222222,2.16,2.32,11/22/2018 14:00,22,11,2018
328,11/24/2018,2.165,2.08,2.32,11/23/2018 14:00,23,11,2018
329,11/25/2018,2.0815625,2.01,2.16,11/24/2018 14:00,24,11,2018
330,11/26/2018,2.010487805,1.89,2.11,11/25/2018 14:00,25,11,2018
331,11/27/2018,2.006076389,1.89,2.38,11/26/2018 14:00,26,11,2018
332,11/28/2018,2.040104167,1.94,2.25,11/27/2018 14:00,27,11,2018
333,11/29/2018,2.000798611,1.93,2.07,11/28/2018 14:00,28,11,2018
334,11/30/2018,2.018472222,1.93,2.12,11/29/2018 14:00,29,11,2018
335,12/1/2018,2.083649123,1.99,2.54,11/30/2018 14:00,1,11,2018
336,12/2/2018,2.026180556,1.93,2.08,12/1/2018 14:00,1,12,2018
337,12/3/2018,2.011979167,1.93,2.16,12/2/2018 14:00,2,12,2018
338,12/4/2018,2.003888889,1.93,2.08,12/3/2018 14:00,3,12,2018
339,12/5/2018,1.981944444,1.86,2.08,12/4/2018 14:00,4,12,2018
340,12/6/2018,1.973404255,1.93,2.01,12/5/2018 14:00,5,12,2018
341,12/7/2018,1.957317073,1.86,2.08,12/6/2018 14:05,6,12,2018
342,12/8/2018,1.954201389,1.86,2.01,12/7/2018 14:00,7,12,2018
343,12/9/2018,1.933159722,1.86,2.08,12/8/2018 14:00,8,12,2018
